uf,municipio,codigo,escola,rede,saeb,rendimento
GO,Novo Gama,52092127,COLEGIO ESTADUAL CARLOS DRUMOND DE ANDRADE,Estadual,4.621,0.916842985886618
GO,Novo Gama,52092135,COLEGIO DA POLICIA MILITAR JOSE DE ALENCAR,Estadual,5.90683333333333,0.984169417575167
GO,Novo Planalto,52001148,COLEGIO ESTADUAL ANA MARIA TORRES,Estadual,5.435,0.903837184755486
GO,Orizona,52061817,COLEGIO ESTADUAL SENADOR JOSE DA COSTA PEREIRA,Estadual,6.19066666666667,0.961362628016387
GO,Orizona,52061850,ESCOLA MUNICIPAL FRANCELINO NUNES DE PAULA,Municipal,5.62066666666667,0.895792493258105
GO,Orizona,52061930,COL MUL DORVALINO FERNANDES DE CASTRO,Municipal,,0.927427321609836
GO,Orizona,52062392,COL MUL VIRGINIO VAZ DA COSTA,Municipal,,0.7547030055531
GO,Ouro Verde de Goiás,52025624,COLEGIO ESTADUAL ROQUE ROMEU RAMOS,Estadual,,
GO,Ouro Verde de Goiás,52025675,ESCOLA MUNICIPAL RAIO DE LUAR,Municipal,5.49383333333333,0.990916190554482
GO,Ouvidor,52066550,COLEGIO ESTADUAL ANTONIO FERREIRA GOULART,Estadual,5.66483333333333,0.941528754347309
GO,Padre Bernardo,52049434,COLEGIO ESTADUAL PROFESSOR JOSE MONTEIRO LIMA,Estadual,5.29066666666667,0.9854474630965
GO,Padre Bernardo,52049485,ESCOLA MUNICIPAL BENEDITO CAMELLO,Municipal,,0.818991987269888
GO,Padre Bernardo,52049515,ESCOLA MUNICIPAL DIOGO BOTELHO,Municipal,4.49033333333333,0.914230774068753
GO,Padre Bernardo,52049574,ESCOLA MUNICIPAL DE MONTE ALTO,Municipal,5.08,0.818557732395242
GO,Padre Bernardo,52049663,ESCOLA MUNICIPAL PADRE RUY,Municipal,,0.739523112279035
GO,Padre Bernardo,52049671,ESCOLA MUNICIPALIZADA ALFREDO NASSER,Municipal,5.525,0.937283597908389
GO,Padre Bernardo,52069311,ESCOLA MUNICIPAL ARAMIDES FERNANDES DE GODOY,Municipal,4.69516666666667,0.862632015583123
GO,Padre Bernardo,52076741,ESCOLA MUNICIPAL BELA VISTA,Municipal,,0.960468505986465
GO,Padre Bernardo,52078914,ESCOLA MUNICIPAL BOA VISTA,Municipal,,0.675926142098972
GO,Padre Bernardo,52090299,COLEGIO ESTADUAL SANTA BARBARA,Estadual,4.77516666666667,0.84902113935372
GO,Padre Bernardo,52101614,ESCOLA MUNICIPAL PROFESSORA LAURA RIBEIRO DE OLIVEIRA,Municipal,5.15283333333333,0.881372406873429
GO,Palestina de Goiás,52053970,COLEGIO ESTADUAL ANA ALGEMIRA DO PRADO,Estadual,5.09866666666667,0.9888729500252
GO,Palmeiras de Goiás,52056724,COLEGIO ESTADUAL DE PALMEIRAS DE GOIAS,Estadual,,
GO,Palmeiras de Goiás,52056767,ESCOLA ESTADUAL BARAO DO RIO BRANCO,Estadual,,
GO,Palmeiras de Goiás,52056791,ESCOLA ESTADUAL LOURIVAL BUENO DE OLIVEIRA,Estadual,4.425,0.968557832915087
GO,Palmeiras de Goiás,52057100,ESCOLA MUNICIPAL ORESTINO MANOEL DE SIQUEIRA,Municipal,5.675,1.0
GO,Palmeiras de Goiás,52057216,COLEGIO ESTADUAL POLIVALENTE DE PALMEIRAS DE GOIAS,Estadual,4.52233333333333,0.930403016561992
GO,Palmeiras de Goiás,52087611,POLO EDUC MUL RURAL LUZ DO SABER,Municipal,5.17566666666667,0.889651498065063
GO,Palmeiras de Goiás,52099903,CPMG PALMEIRAS DE GOIAS CABO PM EDMILSON DE SOUSA LEMES,Estadual,5.57133333333333,0.956770126247184
GO,Palmelo,52062481,COLEGIO ESTADUAL EURIPEDES BARSANULFO,Estadual,5.26,0.962939586770454
GO,Palminópolis,52057259,COLEGIO ESTADUAL DESOR HAMILTON BARROS VELASCO,Estadual,5.29516666666667,0.933056689190348
GO,Panamá,52060888,COLEGIO ESTADUAL DE PANAMA,Estadual,5.3615,0.915929535835989
GO,Paranaiguara,52067661,COLEGIO ESTADUAL BELMIRO SOARES,Estadual,,
GO,Paranaiguara,52067688,COLEGIO ESTADUAL BARTOLOMEU BUENO DA SILVA,Estadual,5.98,0.993710563644368
GO,Paranaiguara,52067696,ESCOLA ESTADUAL PRESIDENTE COSTA E SILVA,Estadual,5.1035,0.970907564011968
GO,Paraúna,52057330,COLEGIO ESTADUAL OTAVIANO DE MORAES,Estadual,5.03683333333333,0.937619703837708
GO,Paraúna,52057356,ESCOLA MUNICIPAL ANA LEMES,Municipal,6.02366666666667,0.899337447915283
GO,Paraúna,52057364,ESCOLA ESTADUAL MARIA SILVA,Estadual,4.97883333333333,0.89745186394057
GO,Paraúna,52057488,ESCOLA MUNICIPAL RURAL DE TEMPO INTEGRAL PONTE DE PEDRA,Municipal,5.20116666666667,0.929178678401162
GO,Perolândia,52054063,COLEGIO ESTADUAL JOSE DUTRA DE OLIVEIRA,Estadual,6.3535,0.982584051682605
GO,Petrolina de Goiás,52025772,COLEGIO ESTADUAL SANTA TEREZINHA,Estadual,4.9545,0.88694621908516
GO,Petrolina de Goiás,52025802,CENTRO DE EDUCACAO E CONVIVENCIA JUVENIL DOUTOR ORNELO MACHADO,Estadual,,
GO,Pilar de Goiás,52018652,COLEGIO ESTADUAL PILAR DE GOIAS,Estadual,5.08683333333333,0.961063744997558
GO,Piracanjuba,52060985,COLEGIO ESTADUAL LEO LYNCE,Estadual,5.8365,0.84945795165202
GO,Piracanjuba,52060993,COLEGIO ESTADUAL RUY BRASIL CAVALCANTE,Estadual,,
GO,Piracanjuba,52061027,ESCOLA MUNICIPAL DE EDUCACAO BASICA CORONEL JOAO DE ARAUJO,Municipal,5.3085,0.881804173813001
GO,Piracanjuba,52061051,COLEGIO ESTADUAL JOSE FELICIANO FERREIRA,Estadual,5.78433333333333,0.971241549872752
GO,Piracanjuba,52061060,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE MARCELINO DE LIMA,Municipal,5.1715,0.608651553876413
GO,Piracanjuba,52061078,ESCOLA ESTADUAL JUSCELINO KUBITSCHEK DE OLIVEIRA,Estadual,,
GO,Piracanjuba,52061116,ESCOLA MUNICIPAL DE EDUCACAO BASICA DONA MARIA BARBOSA DE AMORIM,Municipal,,
GO,Piracanjuba,52061159,ESCOLA MUNICIPAL DE EDUCACAO BASICA SERGIO HONORATO SILVA E SOUZA,Municipal,4.92916666666667,1.0
GO,Piracanjuba,52061167,ESCOLA MUNICIPAL DE EDUCACAO BASICA URBANO PEDRO GUIMARAES,Municipal,,0.762990703094953
GO,Piranhas,52005720,COLEGIO ESTADUAL MARIA EULALIA DE JESUS PORTILHO,Estadual,,
GO,Piranhas,52005739,ESCOLA ESTADUAL COSTA E SILVA,Estadual,5.73966666666667,0.962322517992936
GO,Piranhas,52005747,COLEGIO ESTADUAL FRANCISCO MAGALHAES SEIXAS,Estadual,5.51716666666667,0.848305993971018
GO,Piranhas,52005852,ESCOLA MUNICIPAL GERCINA TEIXEIRA,Municipal,5.31116666666667,0.910917965544423
GO,Piranhas,52005933,ESC MUL SEBASTIAO JOSE DE FARIA,Municipal,,0.959604893572466
GO,Pirenópolis,52049779,COLEGIO ESTADUAL COMENDADOR CHRISTOVAM DE OLIVEIRA,Estadual,5.18666666666667,0.965393188634136
GO,Pirenópolis,52049809,ESCOLA ESTADUAL COMENDADOR JOAQUIM ALVES,Estadual,5.29283333333333,0.911697745318939
GO,Pirenópolis,52049841,COLEGIO ESTADUAL JARBAS JAYME,Estadual,6.399,0.97691500524659
GO,Pirenópolis,52049868,ESCOLA ESTADUAL JOSE GALDINO,Estadual,5.06733333333333,0.952272077736496
GO,Pirenópolis,52049876,ESCOLA ESTADUAL PROFESSOR ERMANO DA CONCEICAO,Estadual,,
GO,Pirenópolis,52049884,COLEGIO ESTADUAL SENHOR DO BONFIM,Estadual,4.7745,0.9923273657289
GO,Pirenópolis,52049892,ESCOLA ESTADUAL SANTO AGOSTINHO,Estadual,5.16633333333333,0.967120224080037
GO,Pires do Rio,52062546,COLEGIO ESTADUAL PROFESSOR IVAN FERREIRA,Estadual,,
GO,Pires do Rio,52062619,COLEGIO ESTADUAL DR FRANCISCO ACCIOLI,Estadual,5.4195,0.872364559804282
GO,Pires do Rio,52062627,COLEGIO ESTADUAL MARTINS BORGES,Estadual,5.90466666666667,0.944003094121891
GO,Pires do Rio,52062635,COLEGIO ESTADUAL RODRIGO RODRIGUES DA CUNHA,Estadual,5.39016666666667,0.891036974095967
GO,Planaltina,52050793,CENTRO INTEGRADO DE EDUCACAO MODELO CIEM,Estadual,5.54466666666667,1.0
GO,Planaltina,52050807,COLEGIO ESTADUAL COMPLEXO N 02,Estadual,,
GO,Planaltina,52050840,COLEGIO ESTADUAL COMPLEXO N 01,Estadual,5.24983333333333,0.750674136442161
GO,Planaltina,52050866,COLEGIO ESTADUAL COMPLEXO N 5,Estadual,5.21166666666667,0.993457473578259
GO,Planaltina,52050874,COLEGIO ESTADUAL COMPLEXO 07,Estadual,4.73066666666667,0.88707886035031
GO,Planaltina,52050882,COLEGIO ESTADUAL DE PLANALTINA,Estadual,4.55233333333333,0.90717747553374
GO,Planaltina,52050912,ESCOLA MUNICIPAL ESTRELA DO LESTE,Municipal,,0.72509013377238
GO,Planaltina,52050955,ESCOLA MUNICIPAL MARLENE MARIANO CARDOSO,Municipal,,0.727814134090967
GO,Planaltina,52050998,ESCOLA MUNICIPAL VILA MUTIRAO,Municipal,,0.838585506085604
GO,Planaltina,52051080,ESCOLA MUNICIPAL MARCELO LEMGRUBER,Municipal,5.02783333333333,0.800561605710051
GO,Planaltina,52051099,COLEGIO ESTADUAL COMPLEXO 3,Estadual,4.89166666666667,0.987333357914301
GO,Planaltina,52051102,COLEGIO ESTADUAL COMPLEXO 9,Estadual,4.44316666666667,0.948282047618179
GO,Planaltina,52073262,ESCOLA MUNICIPAL PANORAMA,Municipal,,0.786313339188581
GO,Planaltina,52073297,ESCOLA MUNICIPAL JARDIM PAQUETA,Municipal,4.6465,0.718635785632027
GO,Planaltina,52073300,ESCOLA MUNICIPAL FELIPE DE LYON,Municipal,4.6585,0.851649390595988
GO,Planaltina,52073335,ESCOLA MUNICIPAL SANTA MARIA,Municipal,4.17533333333333,0.809169945116324
GO,Planaltina,52074072,ESCOLA MUNICIPAL PROFESSOR FRANCISCO ALAN,Municipal,,0.774310942546446
GO,Planaltina,52075982,ESCOLA MUNICIPAL BOA ESPERANCA,Municipal,,0.837416771722753
GO,Planaltina,52076008,COLEGIO ESTADUAL COMPLEXO N 10,Estadual,4.61416666666667,0.986686422046164
GO,Planaltina,52085333,ESCOLA MUNICIPAL PAULO FREIRE,Municipal,4.8345,0.874991789005443
GO,Planaltina,52085341,ESCOLA MUNICIPAL EMILIA FERREIRO,Municipal,4.53366666666667,0.83758698039205
GO,Planaltina,52088936,ESCOLA MUNICIPAL DARCY RIBEIRO,Municipal,,0.648216355989752
GO,Planaltina,52089002,ESCOLA MUNICIPAL PROFESSOR CARLOS ALVES DOS PASSOS FILHO,Municipal,4.90316666666667,0.940804885902806
GO,Planaltina,52092631,ESCOLA MUNICIPAL PROFESSORA JULIA DA SILVA OLIVEIRA,Municipal,4.9985,0.701652351603905
GO,Planaltina,52092640,ESCOLA MUNICIPAL OLAVO BILAC,Municipal,5.15966666666667,0.879072290890838
GO,Planaltina,52092658,ESCOLA MUNICIPAL JORGE AMADO,Municipal,5.00483333333333,0.903876961978826
GO,Planaltina,52092674,ESCOLA MUNICIPAL CARLOS DRUMMOND DE ANDRADE,Municipal,,0.857082549409848
GO,Pontalina,52061302,COLEGIO ESTADUAL JERONIMO PEREIRA MAIA,Estadual,5.5255,1.0
GO,Pontalina,52061310,COLEGIO ESTADUAL SANTA RITA DE CASSIA,Estadual,6.37416666666667,0.996972754793138
GO,Pontalina,52061345,ESCOLA MUNICIPAL JUSTINIANO JOSE MACHADO,Municipal,5.34,0.908937981891211
GO,Pontalina,52061370,COLEGIO ESTADUAL RUI BARBOSA,Estadual,,
GO,Pontalina,52088456,ESCOLA MUNICIPAL AYRTON SENNA DA SILVA,Municipal,5.0155,0.98181626243699
GO,Porangatu,52010309,COLEGIO ESTADUAL PROFESSOR WALDEMAR LOPES DO AMARAL BRITO,Estadual,,
GO,Porangatu,52010317,ESCOLA ESTADUAL DONA GERCINA BORGES TEIXEIRA,Estadual,5.21216666666667,1.0
GO,Porangatu,52010325,ESCOLA ESTADUAL JOAO FAGUNDES FURTADO,Estadual,5.431,0.965643440543018
GO,Porangatu,52010350,COLEGIO ESTADUAL PRESIDENTE KENNEDY,Estadual,5.20283333333333,0.980257555520683
GO,Porangatu,52010368,COLEGIO DA POLICIA MILITAR DE GOIAS TOMAZ MARTINS DA CUNHA,Estadual,6.63,1.0
GO,Porangatu,52010511,ESC REUNIDA ADELINO AMERICO DE AZEVEDO,Municipal,4.05883333333333,0.975583579286289
GO,Porangatu,52010589,ESC MUL EUZEBIO MARTINS DA CUNHA,Municipal,,0.922284317968072
GO,Porangatu,52010600,ESC MUL FRANCISCO BORGES DA SILVA,Municipal,,
GO,Porangatu,52010643,ESCOLA MUNICIPAL LUIZ ALVES PEREIRA,Municipal,,0.961143933983263
GO,Porangatu,52010732,ESCOLA MUNICIPAL PROFA MARIA DAS GRACAS MARQUES DE MORAIS,Municipal,,
GO,Porangatu,52069435,ESC MUL PROF MARIA JOSE GONCALVES,Municipal,,0.882004003962131
GO,Porangatu,52072223,ESC MUL NOSSA SENHORA DA PIEDADE,Municipal,4.425,0.927121346981707
GO,Porteirão,52059235,COLEGIO ESTADUAL PROFESSOR BRAZ SIMOES BORGES,Estadual,5.04066666666667,0.927962400031471
GO,Portelândia,52054101,COLEGIO ESTADUAL MANOEL COSTA LIMA,Estadual,,0.980593681057683
GO,Posse,52041816,COLEGIO ESTADUAL ARGEMIRO ANTONIO DE ARAUJO,Estadual,,
GO,Posse,52041824,COLEGIO ESTADUAL CORONEL ERNESTO ANTONIO DE ARAUJO,Estadual,5.78066666666667,0.99492385786802
GO,Posse,52041832,COLEGIO MUNICIPAL CASTRO ALVES,Municipal,6.63483333333333,0.942305713736501
GO,Posse,52041875,COLEGIO ESTADUAL DO POVOADO BARREIRO,Estadual,5.49383333333333,0.98456709390531
GO,Posse,52041883,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS  DOM PRUDENCIO,Estadual,6.04433333333333,0.989586395778854
GO,Posse,52041891,ESCOLA ESTADUAL DR JOAO TEIXEIRA JUNIOR,Estadual,5.67983333333333,0.985767352560625
GO,Posse,52041905,ESCOLA ESTADUAL POVOADO NOVA VISTA,Estadual,4.88766666666667,1.0
GO,Posse,52041913,ESCOLA ESTADUAL PROFESSORA FRANCISCA PINTO FERNANDES ROSA,Estadual,5.69233333333333,0.995181334009637
GO,Posse,52041921,COLEGIO ESTADUAL PROFESSORA JOSEFA BARBOSA VALENTE,Estadual,5.25616666666667,0.934417121514751
GO,Posse,52042022,ESCOLA MUNICIPAL CARLOS BISPO ALVES,Municipal,4.56433333333333,0.823064374247709
GO,Posse,52042324,ESCOLA MUNICIPAL PROFESSORA MARIA LEITE DE ALMEIDA NASCIMENTO,Municipal,5.28966666666667,0.81788771002995
GO,Posse,52082350,ESCOLA MUNICIPAL PROFESSORA AVANI PEREIRA DA ROSA E SILVA,Municipal,6.05483333333333,0.962447769262009
GO,Professor Jamil,52061612,COLEGIO ESTADUAL PROFESSOR JAMIL SAFADY,Estadual,6.794,0.918558245552492
GO,Professor Jamil,52061639,COLEGIO ESTADUAL OTONIEL DA CUNHA,Estadual,6.043,0.957954394780592
GO,Quirinópolis,52067815,COLEGIO ESTADUAL DR ONERIO PEREIRA VIEIRA,Estadual,6.0675,0.952139486836002
GO,Quirinópolis,52067831,COLEGIO ESTADUAL JUSCELINO KUBITSCHEK,Estadual,5.44383333333333,0.856445317472614
GO,Quirinópolis,52067874,COLEGIO DA POLICIA MILITAR DE GOIAS DR PEDRO LUDOVICO,Estadual,6.55866666666667,0.966648476767409
GO,Quirinópolis,52067890,COLEGIO ESTADUAL JOAO XXIII,Estadual,,
GO,Quirinópolis,52067904,COLEGIO ESTADUAL LAURO JACINTO DA SILVA,Estadual,,
GO,Quirinópolis,52067912,COLEGIO ESTADUAL OLGA PARREIRA,Estadual,,
GO,Quirinópolis,52067998,ESC MUL CANAA,Municipal,5.88266666666667,0.871018310427878
GO,Quirinópolis,52068048,ESCOLA MUNICIPAL PROFESSORA ZELSANI,Municipal,6.02783333333333,0.985286656519533
GO,Quirinópolis,52068110,ESCOLA MUNICIPAL JOAO ANTONIO BARBOSA,Municipal,5.59016666666667,0.836016000953742
GO,Quirinópolis,52068218,ESCOLA MUNICIPAL MARCIO RIBEIRO,Municipal,5.44483333333333,0.882756656351431
GO,Quirinópolis,52068234,ESC MUL MARIA IGNEZ,Municipal,,0.962148536249447
GO,Quirinópolis,52068285,ESC MUL RAIO DE SOL,Municipal,,0.976950110947598
GO,Rialma,52018920,COLEGIO ESTADUAL POLIVALENTE RUI BARBOSA,Estadual,5.08816666666667,1.0
GO,Rialma,52018938,COLEGIO ESTADUAL CAMARA FILHO,Estadual,5.49733333333333,1.0
GO,Rianápolis,52019080,COLEGIO ESTADUAL GRICON E SILVA,Estadual,,
GO,Rianápolis,52019101,ESCOLA ESTADUAL CONEGO JOSE TRINDADE DA FONSECA E SILVA,Estadual,5.89683333333333,0.971899365766718
GO,Rio Quente,52061655,COLEGIO MUNICIPAL PROFESSOR LOURENCO BATISTA,Municipal,,0.972972972972973
GO,Rio Quente,52061663,COLEGIO ESTADUAL AGUA QUENTE,Estadual,5.52333333333333,0.957522945827066
GO,Rio Verde,52054195,COLEGIO ESTADUAL JOAO VELLOSO DO CARMO,Estadual,5.02983333333333,0.883481564124563
GO,Rio Verde,52054209,COLEGIO ESTADUAL MARTINS BORGES,Estadual,,
GO,Rio Verde,52054217,COLEGIO ESTADUAL OLYNTO PEREIRA DE CASTRO,Estadual,5.21133333333333,0.880546174203614
GO,Rio Verde,52054250,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA SELVA CAMPOS MONTEIRO,Municipal,5.59333333333333,0.995224144647147
GO,Rio Verde,52054292,COLEGIO ESTADUAL ABEL PEREIRA DE CASTRO,Estadual,6.49433333333333,0.966534625660561
GO,Rio Verde,52054314,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ARENO MARTINS VIEIRA,Municipal,5.9755,0.968394289255086
GO,Rio Verde,52054322,ESCOLA ESTADUAL CUNHA BASTOS,Estadual,5.6995,0.933620568185869
GO,Rio Verde,52054330,COLEGIO ESTADUAL DO SOL,Estadual,5.3085,0.875565338962203
GO,Rio Verde,52054349,COLEGIO ESTADUAL EUGENIO JARDIM,Estadual,6.64683333333333,0.96194632482035
GO,Rio Verde,52054357,COLEGIO ESTADUAL FILHINHO PORTILHO,Estadual,5.63366666666667,0.995438418651799
GO,Rio Verde,52054365,COLEGIO ESTADUAL FREDERICO JAYME,Estadual,,
GO,Rio Verde,52054373,COLEGIO ESTADUAL ISMAEL MARTINS VIEIRA,Estadual,5.38816666666667,0.968920693711994
GO,Rio Verde,52054381,COLEGIO ESTADUAL MANOEL AYRES,Estadual,6.10133333333333,0.985615197522805
GO,Rio Verde,52054403,COLEGIO ESTADUAL OSCAR RIBEIRO DA CUNHA,Estadual,5.92116666666667,0.985404203426577
GO,Rio Verde,52054411,ESCOLA ESTADUAL MARIA RIBEIRO CARNEIRO,Estadual,6.34233333333333,0.984082374340197
GO,Rio Verde,52054489,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANA MAURA OLIVEIRA JAYME,Municipal,,
GO,Rio Verde,52054497,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO GOMES DE LIMA,Municipal,5.40316666666667,0.915649942453869
GO,Rio Verde,52054624,ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL CABECEIRA ALTA,Municipal,,0.926667321080619
GO,Rio Verde,52054748,ESCOLA MUNICIPAL RURAL DE ENSINO FUNDADAMENTAL MONTE ALEGRE,Municipal,5.7,0.931114543764792
GO,Rio Verde,52054810,ESCOLA MUNICIPAL PROFESSOR FRANCISCO JOAQUIM DE PAIVA,Municipal,5.53983333333333,0.937671036095586
GO,Rio Verde,52054977,ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL VALE DO RIO DOCE,Municipal,,0.875199700798509
GO,Rio Verde,52055027,ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL BRENO DE ARAUJO SILVA,Municipal,5.69383333333333,0.928539705098597
GO,Rio Verde,52055116,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DOMINGOS MONI,Municipal,,1.0
GO,Rio Verde,52055205,COLEGIO ESTADUAL ITAGIBA GONZAGA JAYME,Estadual,5.45016666666667,0.908695706519971
GO,Rio Verde,52055221,COLEGIO ESTADUAL MACHADO DE ASSIS,Estadual,4.79516666666667,0.987012987012987
GO,Rio Verde,52069508,ESCOLA MUNCIPAL RURAL DE ENSINO FUNDAMENTAL ESCADINHA DO FUTURO,Municipal,5.95183333333333,0.913505452511884
GO,Rio Verde,52069532,ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL SAO JOSE DO PONTAL,Municipal,,0.966387701892948
GO,Rio Verde,52088499,COLEGIO DA POLICIA MILITAR DE GOIAS UNIDADE CARLOS CUNHA FILHO,Estadual,7.03083333333333,1.0
GO,Rio Verde,52091163,COLEGIO ESTADUAL MILTES FURQUIM DE OLIVEIRA,Estadual,5.28216666666667,0.869153681888902
GO,Rio Verde,52092291,COLEGIO ESTADUAL PROFESSOR QUINTILIANO LEAO NETO,Estadual,5.20566666666667,0.96091838172732
GO,Rio Verde,52093115,COLEGIO ESTADUAL ALVINO PEREIRA ROCHA,Estadual,5.13983333333333,0.914372294587516
GO,Rio Verde,52094421,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSOR LUIZ ALBERTO LEAO,Municipal,7.176,0.990211571207636
GO,Rio Verde,52241351,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSOR CLOVIS LEAO DE ALMEIDA,Municipal,5.38166666666667,0.974970103871747
GO,Rubiataba,52019160,COLEGIO ESTADUAL RAIMUNDO SANTANA AMARAL,Estadual,,
GO,Rubiataba,52019195,COLEGIO ESTADUAL GILVAN SAMPAIO,Estadual,6.42166666666667,1.0
GO,Rubiataba,52019209,ESCOLA ESTADUAL JOSE CUSTODIO,Estadual,4.51033333333333,0.916306609057449
GO,Rubiataba,52019225,COLEGIO ESTADUAL DE TEMPO INTEGRAL LEVINDO BORBA,Estadual,5.01866666666667,1.0
GO,Rubiataba,52019233,ESCOLA ESTADUAL OSCAR CAMPOS,Estadual,5.33783333333333,0.987551867219917
GO,Rubiataba,52019250,COLEGIO ESTADUAL PEDRO ALVES DE MOURA,Estadual,5.8235,0.966556156513168
GO,Rubiataba,52019420,ESCOLA MUNICIPAL RIVALDO SANTANA SAMPAIO,Municipal,6.21866666666667,1.0
GO,Sanclerlândia,52029735,ESCOLA ESTADUAL 5 DE JANEIRO,Estadual,5.60166666666667,0.945166180671147
GO,Sanclerlândia,52029808,ESCOLA ESTADUAL TORQUATO RAMOS CAIADO,Estadual,5.98316666666667,0.995438418651799
GO,Santa Bárbara de Goiás,52029875,COLEGIO ESTADUAL MARIA CARNEIRO PINTO,Estadual,5.22733333333333,0.970663921770458
GO,Santa Cruz de Goiás,52062902,COLEGIO ESTADUAL SENADOR ANTONIO DE RAMOS CAIADO,Estadual,5.46683333333333,0.951767589680689
GO,Santa Fé de Goiás,52004414,COLEGIO ESTADUAL GABRIEL JOSE DE MOURA,Estadual,5.20733333333333,0.947292375908868
GO,Santa Helena de Goiás,52055264,COLEGIO ESTADUAL VITAL DE OLIVEIRA,Estadual,5.505,0.908713849946704
GO,Santa Helena de Goiás,52055272,ESCOLA ESTADUAL AVELINO MARTINS RODRIGUES,Estadual,5.7645,0.962807177165735
GO,Santa Helena de Goiás,52055280,ESCOLA ESTADUAL JOSE SERAFIM AZEVEDO,Estadual,5.58666666666667,0.977916155072833
GO,Santa Helena de Goiás,52055302,ESCOLA ESTADUAL RAFAEL NASCIMENTO,Estadual,5.28333333333333,0.973990597165928
GO,Santa Helena de Goiás,52055531,ESCOLA ESTADUAL DJALMA DE FREITAS,Estadual,5.63883333333333,0.820278643039648
GO,Santa Isabel,52019624,COLEGIO ESTADUAL SANTA ISABEL,Estadual,5.7465,1.0
GO,Santa Isabel,52019675,ESCOLA ESTADUAL UMBELINA BRAZ GOMIDES,Estadual,6.3465,1.0
GO,Santa Rita do Araguaia,52055582,COLEGIO ESTADUAL ALFREDO NASSER,Estadual,,
GO,Santa Rita do Araguaia,52055590,COLEGIO ESTADUAL IVO DE MORAES CAJANGO,Estadual,5.77883333333333,0.989956219417976
GO,Santa Rita do Novo Destino,52014550,COLEGIO ESTADUAL LAURENTINO MARTINS RODRIGUES,Estadual,5.84016666666667,1.0
GO,Santa Rita do Novo Destino,52014576,COLEGIO ESTADUAL MACHADO DE ASSIS,Estadual,5.141,0.960721019070028
GO,Santa Rosa de Goiás,52026108,COLEGIO ESTADUAL SANTA ROSA,Estadual,5.52016666666667,1.0
GO,Santa Tereza de Goiás,52010961,COLEGIO ESTADUAL DR MARCO AURELIO,Estadual,5.91066666666667,0.958600848279287
GO,Santa Tereza de Goiás,52010996,ESCOLA ESTADUAL DR BELARMINO CRUVINEL,Estadual,,
GO,Santa Tereza de Goiás,52011054,ESCOLA MUNICIPAL SANTA TEREZA,Municipal,,0.923286100594916
GO,Santa Terezinha de Goiás,52011100,COLEGIO ESTADUAL SANTA TEREZINHA,Estadual,,
GO,Santa Terezinha de Goiás,52011135,COLEGIO ESTADUAL MARIA LOPES MARTINS,Estadual,5.42033333333333,0.994268374915711
GO,Santa Terezinha de Goiás,52011160,ESC MUL ANTONIA NAVARRO DE ABREU,Municipal,6.31516666666667,0.917830161998951
GO,Santa Terezinha de Goiás,52011259,ESC MUL JOAO DURAES,Municipal,,0.951514913965429
GO,Santo Antônio da Barra,52055647,COLEGIO ESTADUAL HERMINIO RODRIGUES LEAO,Estadual,5.15766666666667,0.988835315081707
GO,Santo Antônio de Goiás,52039382,COLEGIO ESTADUAL PADRE ALEXANDRE DE MORAIS,Estadual,5.20883333333333,1.0
GO,Santo Antônio do Descoberto,52051153,COLEGIO ESTADUAL JOSE DE ASSIS,Estadual,,
GO,Santo Antônio do Descoberto,52051196,COLEGIO ESTADUAL SANTO ANTONIO DO DESCOBERTO,Estadual,5.50133333333333,0.984881458495922
GO,Santo Antônio do Descoberto,52051200,CAIC JOSE ELIAS DE AZEVEDO,Estadual,4.4565,0.836778585404296
GO,Santo Antônio do Descoberto,52051447,EMEF VIRGILIO MEDEIROS,Municipal,5.041,0.806524813663637
GO,Santo Antônio do Descoberto,52051455,COLEGIO ESTADUAL SALOMAO ELIAS ABDON,Estadual,4.81066666666667,0.883099928897288
GO,Santo Antônio do Descoberto,52051579,EMEF VINICIUS DE MORAIS,Municipal,5.00266666666667,0.832588542208343
GO,Santo Antônio do Descoberto,52069621,EMEF A CAMINHO DA LUZ,Municipal,,0.927820063914123
GO,Santo Antônio do Descoberto,52073670,EMEF CASTRO ALVES,Municipal,,0.840738001971839
GO,Santo Antônio do Descoberto,52075400,EMEF PROFESSORA ADAIR MARTINS PEREIRA,Municipal,,
GO,Santo Antônio do Descoberto,52075427,EMEF MARIA LOURDES DE FAUSTINO,Municipal,5.23683333333333,0.75187979860177
GO,Santo Antônio do Descoberto,52092623,EMEF RAIMUNDO GOMES DA SILVA,Municipal,5.077,0.90145389844228
